contract_id,instr,code,exchange,product_type,contract_unit,price_tick,upper_limit_price,lower_limit_price,long_margin_rate,short_margin_rate,max_limit_order_volume,min_limit_order_volume,max_market_order_volume,min_market_order_volume,list_date,expire_date,underlying_type,underlying_symbol,exercise_date,exercise_price
11895,OPT_GFEX_lc-202507-C-81000,lc2507-C-81000,GFEX,Options,1,10,15120,10,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,81000
11896,OPT_GFEX_lc-202507-C-82000,lc2507-C-82000,GFEX,Options,1,10,14710,10,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,82000
11897,OPT_GFEX_lc-202507-C-83000,lc2507-C-83000,GFEX,Options,1,10,14320,10,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,83000
11898,OPT_GFEX_lc-202507-C-84000,lc2507-C-84000,GFEX,Options,1,10,13940,10,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,84000
11899,OPT_GFEX_lc-202507-C-85000,lc2507-C-85000,GFEX,Options,1,10,13590,10,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,85000
11900,OPT_GFEX_lc-202507-C-86000,lc2507-C-86000,GFEX,Options,1,10,13250,10,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,86000
11901,OPT_GFEX_lc-202507-C-87000,lc2507-C-87000,GFEX,Options,1,10,12930,10,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,87000
11902,OPT_GFEX_lc-202507-C-88000,lc2507-C-88000,GFEX,Options,1,10,12620,10,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,88000
11903,OPT_GFEX_lc-202507-C-89000,lc2507-C-89000,GFEX,Options,1,10,12330,10,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,89000
11904,OPT_GFEX_lc-202507-C-90000,lc2507-C-90000,GFEX,Options,1,10,12060,10,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,90000
11905,OPT_GFEX_lc-202507-C-91000,lc2507-C-91000,GFEX,Options,1,10,11800,10,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,91000
11906,OPT_GFEX_lc-202507-C-92000,lc2507-C-92000,GFEX,Options,1,10,11550,10,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,92000
11907,OPT_GFEX_lc-202507-C-93000,lc2507-C-93000,GFEX,Options,1,10,11320,10,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,93000
11908,OPT_GFEX_lc-202507-C-94000,lc2507-C-94000,GFEX,Options,1,10,11100,10,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,94000
11909,OPT_GFEX_lc-202507-C-95000,lc2507-C-95000,GFEX,Options,1,10,10900,10,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,95000
11910,OPT_GFEX_lc-202507-C-96000,lc2507-C-96000,GFEX,Options,1,10,10710,10,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,96000
11911,OPT_GFEX_lc-202507-C-97000,lc2507-C-97000,GFEX,Options,1,10,10520,10,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,97000
11912,OPT_GFEX_lc-202507-C-98000,lc2507-C-98000,GFEX,Options,1,10,10350,10,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,98000
11913,OPT_GFEX_lc-202507-C-99000,lc2507-C-99000,GFEX,Options,1,10,10190,10,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,99000
11914,OPT_GFEX_lc-202507-P-100000,lc2507-P-100000,GFEX,Options,1,10,30180,14280,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,100000
11915,OPT_GFEX_lc-202507-P-102000,lc2507-P-102000,GFEX,Options,1,10,31890,15990,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,102000
11916,OPT_GFEX_lc-202507-P-104000,lc2507-P-104000,GFEX,Options,1,10,33640,17740,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,104000
11917,OPT_GFEX_lc-202507-P-106000,lc2507-P-106000,GFEX,Options,1,10,35420,19520,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,106000
11918,OPT_GFEX_lc-202507-P-108000,lc2507-P-108000,GFEX,Options,1,10,37220,21320,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,108000
11919,OPT_GFEX_lc-202507-P-110000,lc2507-P-110000,GFEX,Options,1,10,39050,23150,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,110000
11920,OPT_GFEX_lc-202507-P-112000,lc2507-P-112000,GFEX,Options,1,10,40910,25010,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,112000
11921,OPT_GFEX_lc-202507-P-67000,lc2507-P-67000,GFEX,Options,1,10,10460,10,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,67000
11922,OPT_GFEX_lc-202507-P-68000,lc2507-P-68000,GFEX,Options,1,10,10750,10,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,68000
11923,OPT_GFEX_lc-202507-P-69000,lc2507-P-69000,GFEX,Options,1,10,11060,10,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,69000
11924,OPT_GFEX_lc-202507-P-70000,lc2507-P-70000,GFEX,Options,1,10,11390,10,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,70000
11925,OPT_GFEX_lc-202507-P-71000,lc2507-P-71000,GFEX,Options,1,10,11740,10,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,71000
11926,OPT_GFEX_lc-202507-P-72000,lc2507-P-72000,GFEX,Options,1,10,12110,10,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,72000
11927,OPT_GFEX_lc-202507-P-73000,lc2507-P-73000,GFEX,Options,1,10,12500,10,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,73000
11928,OPT_GFEX_lc-202507-P-74000,lc2507-P-74000,GFEX,Options,1,10,12920,10,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,74000
11929,OPT_GFEX_lc-202507-P-75000,lc2507-P-75000,GFEX,Options,1,10,13350,10,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,75000
11930,OPT_GFEX_lc-202507-P-76000,lc2507-P-76000,GFEX,Options,1,10,13810,10,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,76000
11931,OPT_GFEX_lc-202507-P-77000,lc2507-P-77000,GFEX,Options,1,10,14290,10,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,77000
11932,OPT_GFEX_lc-202507-P-78000,lc2507-P-78000,GFEX,Options,1,10,14790,10,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,78000
11933,OPT_GFEX_lc-202507-P-79000,lc2507-P-79000,GFEX,Options,1,10,15310,10,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,79000
11934,OPT_GFEX_lc-202507-P-80000,lc2507-P-80000,GFEX,Options,1,10,15850,10,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,80000
11935,OPT_GFEX_lc-202507-P-81000,lc2507-P-81000,GFEX,Options,1,10,16410,510,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,81000
11936,OPT_GFEX_lc-202507-P-82000,lc2507-P-82000,GFEX,Options,1,10,16990,1090,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,82000
11937,OPT_GFEX_lc-202507-P-83000,lc2507-P-83000,GFEX,Options,1,10,17590,1690,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,83000
11938,OPT_GFEX_lc-202507-P-84000,lc2507-P-84000,GFEX,Options,1,10,18200,2300,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,84000
11939,OPT_GFEX_lc-202507-P-85000,lc2507-P-85000,GFEX,Options,1,10,18840,2940,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,85000
11940,OPT_GFEX_lc-202507-P-86000,lc2507-P-86000,GFEX,Options,1,10,19490,3590,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,86000
11941,OPT_GFEX_lc-202507-P-87000,lc2507-P-87000,GFEX,Options,1,10,20160,4260,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,87000
11942,OPT_GFEX_lc-202507-P-88000,lc2507-P-88000,GFEX,Options,1,10,20850,4950,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,88000
11943,OPT_GFEX_lc-202507-P-89000,lc2507-P-89000,GFEX,Options,1,10,21550,5650,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,89000
11944,OPT_GFEX_lc-202507-P-90000,lc2507-P-90000,GFEX,Options,1,10,22270,6370,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,90000
11945,OPT_GFEX_lc-202507-P-91000,lc2507-P-91000,GFEX,Options,1,10,23000,7100,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,91000
11946,OPT_GFEX_lc-202507-P-92000,lc2507-P-92000,GFEX,Options,1,10,23750,7850,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,92000
11947,OPT_GFEX_lc-202507-P-93000,lc2507-P-93000,GFEX,Options,1,10,24510,8610,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,93000
11948,OPT_GFEX_lc-202507-P-94000,lc2507-P-94000,GFEX,Options,1,10,25290,9390,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,94000
11949,OPT_GFEX_lc-202507-P-95000,lc2507-P-95000,GFEX,Options,1,10,26070,10170,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,95000
11950,OPT_GFEX_lc-202507-P-96000,lc2507-P-96000,GFEX,Options,1,10,26870,10970,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,96000
11951,OPT_GFEX_lc-202507-P-97000,lc2507-P-97000,GFEX,Options,1,10,27680,11780,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,97000
11952,OPT_GFEX_lc-202507-P-98000,lc2507-P-98000,GFEX,Options,1,10,28510,12610,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,98000
11953,OPT_GFEX_lc-202507-P-99000,lc2507-P-99000,GFEX,Options,1,10,29340,13440,0,0,100,1,100,1,,2025-06-06,Futures,FUT_GFEX_lc-202507,2025-06-06,99000
11954,FUT_GFEX_lc-202508,lc2508,GFEX,Futures,1,50,89450,73250,0.12,0.12,1000,1,1000,1,,2025-08-14,Unknown,,,0
11955,OPT_GFEX_lc-202508-C-68000,lc2508-C-68000,GFEX,Options,1,10,24090,7890,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,68000
11956,OPT_GFEX_lc-202508-C-69000,lc2508-C-69000,GFEX,Options,1,10,23390,7190,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,69000
11957,OPT_GFEX_lc-202508-C-70000,lc2508-C-70000,GFEX,Options,1,10,22710,6510,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,70000
11958,OPT_GFEX_lc-202508-C-71000,lc2508-C-71000,GFEX,Options,1,10,22060,5860,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,71000
11959,OPT_GFEX_lc-202508-C-72000,lc2508-C-72000,GFEX,Options,1,10,21420,5220,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,72000
11960,OPT_GFEX_lc-202508-C-73000,lc2508-C-73000,GFEX,Options,1,10,20800,4600,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,73000
11961,OPT_GFEX_lc-202508-C-74000,lc2508-C-74000,GFEX,Options,1,10,20200,4000,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,74000
11962,OPT_GFEX_lc-202508-C-75000,lc2508-C-75000,GFEX,Options,1,10,19620,3420,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,75000
11963,OPT_GFEX_lc-202508-C-76000,lc2508-C-76000,GFEX,Options,1,10,19070,2870,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,76000
11964,OPT_GFEX_lc-202508-C-77000,lc2508-C-77000,GFEX,Options,1,10,18530,2330,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,77000
11965,OPT_GFEX_lc-202508-C-78000,lc2508-C-78000,GFEX,Options,1,10,18010,1810,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,78000
11966,OPT_GFEX_lc-202508-C-79000,lc2508-C-79000,GFEX,Options,1,10,17510,1310,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,79000
11967,OPT_GFEX_lc-202508-C-80000,lc2508-C-80000,GFEX,Options,1,10,17030,830,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,80000
11968,OPT_GFEX_lc-202508-C-81000,lc2508-C-81000,GFEX,Options,1,10,16570,370,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,81000
11969,OPT_GFEX_lc-202508-C-82000,lc2508-C-82000,GFEX,Options,1,10,16130,10,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,82000
11970,OPT_GFEX_lc-202508-C-83000,lc2508-C-83000,GFEX,Options,1,10,15710,10,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,83000
11971,OPT_GFEX_lc-202508-C-84000,lc2508-C-84000,GFEX,Options,1,10,15300,10,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,84000
11972,OPT_GFEX_lc-202508-C-85000,lc2508-C-85000,GFEX,Options,1,10,14920,10,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,85000
11973,OPT_GFEX_lc-202508-C-86000,lc2508-C-86000,GFEX,Options,1,10,14550,10,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,86000
11974,OPT_GFEX_lc-202508-C-87000,lc2508-C-87000,GFEX,Options,1,10,14190,10,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,87000
11975,OPT_GFEX_lc-202508-C-88000,lc2508-C-88000,GFEX,Options,1,10,13860,10,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,88000
11976,OPT_GFEX_lc-202508-C-89000,lc2508-C-89000,GFEX,Options,1,10,13530,10,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,89000
11977,OPT_GFEX_lc-202508-C-90000,lc2508-C-90000,GFEX,Options,1,10,13230,10,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,90000
11978,OPT_GFEX_lc-202508-C-91000,lc2508-C-91000,GFEX,Options,1,10,12940,10,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,91000
11979,OPT_GFEX_lc-202508-C-92000,lc2508-C-92000,GFEX,Options,1,10,12660,10,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,92000
11980,OPT_GFEX_lc-202508-C-93000,lc2508-C-93000,GFEX,Options,1,10,12400,10,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,93000
11981,OPT_GFEX_lc-202508-C-94000,lc2508-C-94000,GFEX,Options,1,10,12150,10,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,94000
11982,OPT_GFEX_lc-202508-C-95000,lc2508-C-95000,GFEX,Options,1,10,11910,10,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,95000
11983,OPT_GFEX_lc-202508-C-96000,lc2508-C-96000,GFEX,Options,1,10,11680,10,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,96000
11984,OPT_GFEX_lc-202508-C-97000,lc2508-C-97000,GFEX,Options,1,10,11470,10,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,97000
11985,OPT_GFEX_lc-202508-C-98000,lc2508-C-98000,GFEX,Options,1,10,11270,10,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,98000
11986,OPT_GFEX_lc-202508-C-99000,lc2508-C-99000,GFEX,Options,1,10,11080,10,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,99000
11987,OPT_GFEX_lc-202508-P-68000,lc2508-P-68000,GFEX,Options,1,10,10860,10,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,68000
11988,OPT_GFEX_lc-202508-P-69000,lc2508-P-69000,GFEX,Options,1,10,11160,10,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,69000
11989,OPT_GFEX_lc-202508-P-70000,lc2508-P-70000,GFEX,Options,1,10,11470,10,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,70000
11990,OPT_GFEX_lc-202508-P-71000,lc2508-P-71000,GFEX,Options,1,10,11800,10,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,71000
11991,OPT_GFEX_lc-202508-P-72000,lc2508-P-72000,GFEX,Options,1,10,12160,10,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,72000
11992,OPT_GFEX_lc-202508-P-73000,lc2508-P-73000,GFEX,Options,1,10,12530,10,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,73000
11993,OPT_GFEX_lc-202508-P-74000,lc2508-P-74000,GFEX,Options,1,10,12920,10,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,74000
11994,OPT_GFEX_lc-202508-P-75000,lc2508-P-75000,GFEX,Options,1,10,13340,10,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,75000
11995,OPT_GFEX_lc-202508-P-76000,lc2508-P-76000,GFEX,Options,1,10,13770,10,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,76000
11996,OPT_GFEX_lc-202508-P-77000,lc2508-P-77000,GFEX,Options,1,10,14220,10,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,77000
11997,OPT_GFEX_lc-202508-P-78000,lc2508-P-78000,GFEX,Options,1,10,14690,10,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,78000
11998,OPT_GFEX_lc-202508-P-79000,lc2508-P-79000,GFEX,Options,1,10,15190,10,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,79000
11999,OPT_GFEX_lc-202508-P-80000,lc2508-P-80000,GFEX,Options,1,10,15700,10,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,80000
12000,OPT_GFEX_lc-202508-P-81000,lc2508-P-81000,GFEX,Options,1,10,16230,30,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,81000
12001,OPT_GFEX_lc-202508-P-82000,lc2508-P-82000,GFEX,Options,1,10,16780,580,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,82000
12002,OPT_GFEX_lc-202508-P-83000,lc2508-P-83000,GFEX,Options,1,10,17340,1140,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,83000
12003,OPT_GFEX_lc-202508-P-84000,lc2508-P-84000,GFEX,Options,1,10,17930,1730,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,84000
12004,OPT_GFEX_lc-202508-P-85000,lc2508-P-85000,GFEX,Options,1,10,18530,2330,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,85000
12005,OPT_GFEX_lc-202508-P-86000,lc2508-P-86000,GFEX,Options,1,10,19150,2950,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,86000
12006,OPT_GFEX_lc-202508-P-87000,lc2508-P-87000,GFEX,Options,1,10,19790,3590,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,87000
12007,OPT_GFEX_lc-202508-P-88000,lc2508-P-88000,GFEX,Options,1,10,20440,4240,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,88000
12008,OPT_GFEX_lc-202508-P-89000,lc2508-P-89000,GFEX,Options,1,10,21110,4910,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,89000
12009,OPT_GFEX_lc-202508-P-90000,lc2508-P-90000,GFEX,Options,1,10,21800,5600,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,90000
12010,OPT_GFEX_lc-202508-P-91000,lc2508-P-91000,GFEX,Options,1,10,22500,6300,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,91000
12011,OPT_GFEX_lc-202508-P-92000,lc2508-P-92000,GFEX,Options,1,10,23210,7010,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,92000
12012,OPT_GFEX_lc-202508-P-93000,lc2508-P-93000,GFEX,Options,1,10,23940,7740,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,93000
12013,OPT_GFEX_lc-202508-P-94000,lc2508-P-94000,GFEX,Options,1,10,24680,8480,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,94000
12014,OPT_GFEX_lc-202508-P-95000,lc2508-P-95000,GFEX,Options,1,10,25430,9230,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,95000
12015,OPT_GFEX_lc-202508-P-96000,lc2508-P-96000,GFEX,Options,1,10,26200,10000,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,96000
12016,OPT_GFEX_lc-202508-P-97000,lc2508-P-97000,GFEX,Options,1,10,26980,10780,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,97000
12017,OPT_GFEX_lc-202508-P-98000,lc2508-P-98000,GFEX,Options,1,10,27770,11570,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,98000
12018,OPT_GFEX_lc-202508-P-99000,lc2508-P-99000,GFEX,Options,1,10,28570,12370,0,0,100,1,100,1,,2025-07-07,Futures,FUT_GFEX_lc-202508,2025-07-07,99000
12019,FUT_DCE_lh-202409,lh2409,DCE,Futures,16,5,21255,18855,0.2,0.2,50,1,50,1,,2024-09-25,Unknown,,,0
12020,FUT_DCE_lh-202411,lh2411,DCE,Futures,16,5,19495,17295,0.08,0.08,50,1,50,1,,2024-11-26,Unknown,,,0
12021,FUT_DCE_lh-202501,lh2501,DCE,Futures,16,5,17700,15700,0.08,0.08,50,1,50,1,,2025-01-28,Unknown,,,0
12022,OPT_DCE_lh-202501-C-14800,lh2501-C-14800,DCE,Options,16,2.5,2965,965,0,0,50,1,50,1,,2024-12-17,Futures,FUT_DCE_lh-202501,2024-12-17,14800
12023,OPT_DCE_lh-202501-C-15000,lh2501-C-15000,DCE,Options,16,2.5,2790,790,0,0,50,1,50,1,,2024-12-17,Futures,FUT_DCE_lh-202501,2024-12-17,15000
12024,OPT_DCE_lh-202501-C-15200,lh2501-C-15200,DCE,Options,16,2.5,2622.5,622.5,0,0,50,1,50,1,,2024-12-17,Futures,FUT_DCE_lh-202501,2024-12-17,15200
12025,OPT_DCE_lh-202501-C-15400,lh2501-C-15400,DCE,Options,16,2.5,2462.5,462.5,0,0,50,1,50,1,,2024-12-17,Futures,FUT_DCE_lh-202501,2024-12-17,15400
12026,OPT_DCE_lh-202501-C-15600,lh2501-C-15600,DCE,Options,16,2.5,2307.5,307.5,0,0,50,1,50,1,,2024-12-17,Futures,FUT_DCE_lh-202501,2024-12-17,15600
12027,OPT_DCE_lh-202501-C-15800,lh2501-C-15800,DCE,Options,16,2.5,2162.5,162.5,0,0,50,1,50,1,,2024-12-17,Futures,FUT_DCE_lh-202501,2024-12-17,15800
12028,OPT_DCE_lh-202501-C-16000,lh2501-C-16000,DCE,Options,16,2.5,2027.5,27.5,0,0,50,1,50,1,,2024-12-17,Futures,FUT_DCE_lh-202501,2024-12-17,16000
12029,OPT_DCE_lh-202501-C-16200,lh2501-C-16200,DCE,Options,16,2.5,1902.5,2.5,0,0,50,1,50,1,,2024-12-17,Futures,FUT_DCE_lh-202501,2024-12-17,16200
12030,OPT_DCE_lh-202501-C-16400,lh2501-C-16400,DCE,Options,16,2.5,1785,2.5,0,0,50,1,50,1,,2024-12-17,Futures,FUT_DCE_lh-202501,2024-12-17,16400
12031,OPT_DCE_lh-202501-C-16600,lh2501-C-16600,DCE,Options,16,2.5,1680,2.5,0,0,50,1,50,1,,2024-12-17,Futures,FUT_DCE_lh-202501,2024-12-17,16600
12032,OPT_DCE_lh-202501-C-16800,lh2501-C-16800,DCE,Options,16,2.5,1585,2.5,0,0,50,1,50,1,,2024-12-17,Futures,FUT_DCE_lh-202501,2024-12-17,16800
12033,OPT_DCE_lh-202501-C-17000,lh2501-C-17000,DCE,Options,16,2.5,1497.5,2.5,0,0,50,1,50,1,,2024-12-17,Futures,FUT_DCE_lh-202501,2024-12-17,17000
12034,OPT_DCE_lh-202501-C-17200,lh2501-C-17200,DCE,Options,16,2.5,1422.5,2.5,0,0,50,1,50,1,,2024-12-17,Futures,FUT_DCE_lh-202501,2024-12-17,17200
